lang	byte_coef_nllb	char_coef_nllb	bytes_per_char_nllb	char_entropy_nllb	char_entropy_flores_20lines	char_entropy_flores_200lines	char_entropy_flores_2000lines	char_coef_flores_20lines	byte_coef_flores_20lines	bytes_per_char_flores_20lines	char_coef_flores_200lines	byte_coef_flores_200lines	bytes_per_char_flores_200lines	char_coef_flores_2000lines	byte_coef_flores_2000lines	bytes_per_char_flores_2000lines	iso	script_name	bytes_per_char_bible_whole	char_entropy_bible_whole	char_coef_bible_whole	byte_coef_bible_whole	bytes_per_char_bible_one	char_entropy_bible_one	char_coef_bible_one	byte_coef_bible_one	writing_type	bytes_per_char_udhr	char_entropy_udhr	family	n_phonemes	char_coef_udhr	byte_coef_udhr	char_entropy	bytes_per_char	char_coef	byte_coef	source
mdy_ethi																	mdy	ethi	2.506200644698132	5.704165173911065	0.65032486	1.627784508	2.5074955964163066	5.721212786940284	0.634491686	1.589055837	abugida			Afro-Asiatic				5.704165173911065	2.506200644698132	0.65032486	1.627784508	bible
med_latn																	med	latn	1.0820367889060891	4.248704370103735	1.407387912	1.520920665	1.0832892619639702	4.234495479996953	1.429115878	1.546268561	alphabet							4.248704370103735	1.0820367889060891	1.407387912	1.520920665	bible
mee_latn																	mee	latn	1.0128311771591738	3.898655005	1.513196951	1.53067587	1.0125972695723962	3.8836972717712737	1.577790821	1.595729303	alphabet							3.898655005	1.0128311771591738	1.513196951	1.53067587	bible
mek_latn																	mek	latn	1.075632840268702	3.882519314705241	1.374654714	1.476754817	1.0792054683030683	3.880216400315118	1.363321326	1.469519687	alphabet			Austronesian				3.882519314705241	1.075632840268702	1.374654714	1.476754817	bible
meq_latn																	meq	latn	1.084242340889847	4.341797596241605	1.381135901	1.495593244	1.0859627660218754	4.352896638810977	1.327613932	1.439991006	alphabet				44.0			4.341797596241605	1.084242340889847	1.381135901	1.495593244	bible
met_latn																	met	latn	1.0157597676364574	4.103769150061127	1.137759551	1.154229618	1.015711557475857	4.106391512757735	1.187260798	1.20445219	alphabet							4.103769150061127	1.0157597676364574	1.137759551	1.154229618	bible
meu_latn																	meu	latn	1.0130229305541456	4.003878172118259	1.01450486	1.026417682	1.0133777694329704	4.005949961384463	1.027755443	1.040241562	alphabet			Austronesian				4.003878172118259	1.0130229305541456	1.01450486	1.026417682	bible
mex_latn																	mex	latn									alphabet	1.0	2.9372841887495085			1.160152615	1.160152615					
mfh_latn																	mfh	latn	1.1466232007026005	4.363007537118414	1.229942534	1.408498091	1.1481526982115378	4.355458583482369	1.243511401	1.426009653	alphabet							4.363007537118414	1.1466232007026005	1.229942534	1.408498091	bible
mfi_latn																	mfi	latn	1.0705107706124892	4.295033757742552	1.345432159	1.43847912	1.0692486306263396	4.294939334276239	1.350464735	1.442231556	alphabet			Afro-Asiatic	52.0			4.295033757742552	1.0705107706124892	1.345432159	1.43847912	bible
mfy_latn																	mfy	latn	1.1168676649129907	4.687726488	1.131003737	1.261584878	1.1154124205814069	4.690844026078167	1.156675136	1.288605318	alphabet	1.085070892410342	2.9493323593256493	Uto-Aztecan		0.892611204	0.968546436	4.687726488	1.1168676649129907	1.131003737	1.261584878	bible
mge_latn																	mge	latn	1.2646238593186765	4.842670131070443	1.127543442	1.42411602	1.26505439	4.851037669657655	1.158974689	1.464388105	alphabet			Central Sudanic				4.842670131070443	1.2646238593186765	1.127543442	1.42411602	bible
mgh_latn																	mgh	latn	1.0152103141686433	4.223992956427031	1.098062281	1.113355123	1.0151418381186803	4.223833502837617	1.120420995	1.136007003	alphabet							4.223992956427031	1.0152103141686433	1.098062281	1.113355123	bible
mgq_latn																	mgq	latn	1.1080947459917148	4.508311582339895	1.282224567	1.419030422	1.1072892430278884	4.503313971480715	1.261336957	1.39497121	alphabet							4.508311582339895	1.1080947459917148	1.282224567	1.419030422	bible
mhj_latn																	mhj	latn									alphabet	1.0	2.9554257869928664	Altaic	29.0	1.156802531	1.156802531					
mhl_latn																	mhl	latn	1.0838612749041063	4.308116606322949	1.377041677	1.490635643	1.0850655781814436	4.305077878872818	1.404472068	1.52209632	alphabet							4.308116606322949	1.0838612749041063	1.377041677	1.490635643	bible
mhm_latn																	mhm	latn									alphabet	1.1031183557760451	3.0516727900638507			1.050437372	1.158756747					
mib_latn																	mib	latn	1.1730311117479535	4.611987498	1.27772298	1.496914356	1.1744276516102947	4.620919526661022	1.312441707	1.539498727	alphabet			Oto-Manguean				4.611987498	1.1730311117479535	1.27772298	1.496914356	bible
mic_latn																	mic	latn	1.0138158828087205	4.213709355	1.258251956	1.274023451	1.012947818730538	4.2005715620838044	1.340084585	1.355789693	alphabet	1.1048049842109755	2.9012275729042103	Algic		1.090359203	1.204634283	4.213709355	1.0138158828087205	1.258251956	1.274023451	bible
mie_latn																	mie	latn	1.224450622421334	4.515724803954762	1.292415501	1.580498731	1.2242159282995464	4.520620202594648	1.322339433	1.616865961	alphabet			Oto-Manguean				4.515724803954762	1.224450622421334	1.292415501	1.580498731	bible
mif_latn																	mif	latn	1.0698772332899025	4.227257255329999	1.380588937	1.47519371	1.070725766616893	4.216559459565804	1.416162802	1.514483268	alphabet			Afro-Asiatic	42.0			4.227257255329999	1.0698772332899025	1.380588937	1.47519371	bible
mig_latn																	mig	latn	1.2963990347534573	4.669137243149161	1.198754111	1.552099381	1.293834998496341	4.682625126979761	1.203124497	1.554756953	alphabet			Oto-Manguean	28.5			4.669137243149161	1.2963990347534573	1.198754111	1.552099381	bible
mih_latn																	mih	latn	1.0532115656803935	4.181186128330194	1.290300876	1.35724212	1.054483080485129	4.183821416592134	1.326560641	1.397139484	alphabet			Oto-Manguean				4.181186128330194	1.0532115656803935	1.290300876	1.35724212	bible
mil_latn																	mil	latn	1.375737201778194	4.859360013009358	1.720990853	2.364638523	1.3699698252909704	4.846611123953216	1.902534332	2.603254017	alphabet			Oto-Manguean				4.859360013009358	1.375737201778194	1.720990853	2.364638523	bible
mim_latn																	mim	latn	1.2796669900362296	4.390754644351571	1.759866531	2.24919659	1.2787517368072587	4.389647662141482	1.724455665	2.202476651	alphabet			Oto-Manguean				4.390754644351571	1.2796669900362296	1.759866531	2.24919659	bible
min_arab					4.313495193010474	4.305201879822311	4.265446923212347	0.9503543785088998	1.7377090156527837	1.830684411579456	0.9503543785088998	1.7377090156527837	1.830684411579456	0.9503543785088998	1.7377090156527837	1.830684411579456	min	arab									abjad			Austronesian	33.0			4.265446923212347	1.830684411579456	0.9503543785088998	1.7377090156527837	flores
min_latn	0.949751483	0.94941181	1.002239450592916	4.615574132416821	4.390054333412505	4.365157818914876	4.252338756262669	1.0633112801532434	1.0632008071427297	1.0007832687929608	1.0633112801532434	1.0632008071427297	1.0007832687929608	1.0633112801532434	1.0632008071427297	1.0007832687929608	min	latn									alphabet			Austronesian	33.0			4.615574132416821	1.002239450592916	0.94941181	0.949751483	nllb
mio_latn																	mio	latn	1.029230914152258	3.943827726053194	1.409104328	1.448460607	1.0284986163267826	3.937355471	1.432388319	1.47142295	alphabet			Oto-Manguean				3.943827726053194	1.029230914152258	1.409104328	1.448460607	bible
miq_latn																	miq	latn									alphabet	1.0008038585209005	2.569767065191696	Misumalpan		0.926112042	0.926856505					
mir_latn																	mir	latn	1.2191708191247284	4.775430827525049	1.420084814	1.72913762	1.218976820416764	4.772147288233834	1.373621072	1.672381809	alphabet							4.775430827525049	1.2191708191247284	1.420084814	1.72913762	bible
mit_latn																	mit	latn	1.2715841327456572	4.737119283201433	1.394658971	1.771184659	1.2676710408606318	4.735815600607335	1.411081272	1.786617733	alphabet							4.737119283201433	1.2715841327456572	1.394658971	1.771184659	bible
miy_latn																	miy	latn	1.3562700939679946	4.055152564	1.76960662	2.397030925	1.3562884552656624	4.056295507738796	1.799432348	2.437589843	alphabet			Oto-Manguean				4.055152564	1.3562700939679946	1.76960662	2.397030925	bible
miz_latn																	miz	latn	1.256141536649096	4.481738786531412	1.21218335	1.52074924	1.258243399171927	4.481028577541481	1.184591387	1.488696867	alphabet			Oto-Manguean				4.481738786531412	1.256141536649096	1.21218335	1.52074924	bible
mjc_latn																	mjc	latn	1.0808924245230032	4.228105003554612	1.495366821	1.614287673	1.0805054306453514	4.223637173297738	1.499807031	1.618584519	alphabet			Oto-Manguean				4.228105003554612	1.0808924245230032	1.495366821	1.614287673	bible
mkd_cyrl	1.8349867544816043	1.0304958820178491	1.802883461517471	4.529169502532644	4.525525636108467	4.5523584	4.472247350361688	1.0397112344132826	1.891433501973696	1.8215866861768413	1.0397112344132826	1.891433501973696	1.8215866861768413	1.0397112344132826	1.891433501973696	1.8215866861768413	mkd	cyrl									alphabet			Indo-European	32.0			4.529169502532644	1.802883461517471	1.0304958820178491	1.8349867544816043	nllb
mkj_latn																	mkj	latn	1.0164694290416243	4.261024526760058	1.091652039	1.108228383	1.017179572865085	4.256969912084887	1.058662722	1.075544277	alphabet	1.5218984790177754	3.0260746211955825	Austronesian		1.015633724	1.54569142	4.261024526760058	1.0164694290416243	1.091652039	1.108228383	bible
mkl_latn																	mkl	latn	1.288780800785028	4.352999941396546	0.970196152	1.248789742	1.287664565741124	4.348626203982382	0.991211848	1.274800639	alphabet							4.352999941396546	1.288780800785028	0.970196152	1.248789742	bible
mkn_latn																	mkn	latn	1.018431329665243	4.310225483	1.527745293	1.553937053	1.0183514901942707	4.310218421597803	1.56983083	1.596701011	alphabet				25.0			4.310225483	1.018431329665243	1.527745293	1.553937053	bible
mks_latn																	mks	latn	1.2243503836146952	4.284817460299005	1.719631451	2.102770222	1.2240069277613277	4.284359518	1.726980349	2.111272616	alphabet			Oto-Manguean				4.284817460299005	1.2243503836146952	1.719631451	2.102770222	bible
mle_latn																	mle	latn	1.0168932346278996	4.065529338	1.416491783	1.438600261	1.0178382037684757	4.086694077856332	1.425240408	1.448905022	alphabet			Sepik				4.065529338	1.0168932346278996	1.416491783	1.438600261	bible
mlh_latn																	mlh	latn	1.0838612749041063	4.308116606322949	1.377041677	1.490635643	1.0850655781814436	4.305077878872818	1.404472068	1.52209632	alphabet							4.308116606322949	1.0838612749041063	1.377041677	1.490635643	bible
mli_latn																	mli	latn									alphabet	1.0000787835815017	2.8893644667308926			1.181183696	1.181276754					
mlo_latn																	mlo	latn									alphabet	1.0011077027948194	3.0117170536795803			1.092127303	1.093337056					
mlp_latn																	mlp	latn	1.000722559037415	4.191718598840084	1.475957589	1.475157139	1.0008092251669027	4.1852189991297175	1.510259544	1.50964882	alphabet			Trans-New Guinea				4.191718598840084	1.000722559037415	1.475957589	1.475157139	bible
mls_latn																	mls	latn									alphabet	1.040563280488885	3.264630660343105	Maban	45.0	1.050716546	1.093337056					
mlt_latn	1.0884666702096777	1.044302153487803	1.0424725911001849	4.767823808571286	4.786523727773975	4.790738729575949	4.739019001390876	1.100359092801202	1.155830825876698	1.0515551632833189	1.100359092801202	1.155830825876698	1.0515551632833189	1.100359092801202	1.155830825876698	1.0515551632833189	mlt	latn									alphabet			Afro-Asiatic	45.0			4.767823808571286	1.0424725911001849	1.044302153487803	1.0884666702096777	nllb
mmn_latn																	mmn	latn	1.0003386618150452	3.9554735763625337	1.506953773	1.50555873	1.0003441870352845	3.950240086419244	1.588516708	1.587136513	alphabet			Austronesian				3.9554735763625337	1.0003386618150452	1.506953773	1.50555873	bible
mmo_latn																	mmo	latn	1.040391230182124	4.556397167042493	1.385896095	1.440051656	1.0389163885591417	4.559180659084535	1.435918052	1.489989801	alphabet							4.556397167042493	1.040391230182124	1.385896095	1.440051656	bible
mmx_latn																	mmx	latn	1.0119493307349094	4.133118828308253	1.338735848	1.353020502	1.0115716401870516	4.133940516676081	1.384113788	1.398432418	alphabet							4.133118828308253	1.0119493307349094	1.338735848	1.353020502	bible
mna_latn																	mna	latn	1.0328670993573532	4.190817163815219	1.289488439	1.330186739	1.0315864519013498	4.184252320713598	1.330797929	1.371168379	alphabet			Austronesian				4.190817163815219	1.0328670993573532	1.289488439	1.330186739	bible
mnf_latn																	mnf	latn									alphabet	1.0103121516164997	3.119770908522645	Niger-Congo	41.0	1.001675042	1.012004467					
mni_beng	3.0106582910310027	1.1301903978732226	2.6835312701215863	5.100331279098127	4.927685373431521	4.940932110528006	4.905435683593074	1.0294013485372122	2.766194091517642	2.690506857438555	1.0294013485372122	2.766194091517642	2.690506857438555	1.0294013485372122	2.766194091517642	2.690506857438555	mni	beng									abugida			Sino-Tibetan	35.5			5.100331279098127	2.6835312701215863	1.1301903978732226	3.0106582910310027	nllb
mni_latn																	mni	latn	1.0161048635942378	4.238265105552651	1.289019286	1.308123243	1.0162458346002767	4.244603253740839	1.295701605	1.31515463	alphabet	1.080133555926544	2.8636532349137145	Sino-Tibetan	35.5	0.668900056	0.722501396	4.238265105552651	1.0161048635942378	1.289019286	1.308123243	bible
mnv_latn																	mnv	latn	1.1145656458525142	4.083148267646498	1.324883226	1.474802862	1.1157021776298577	4.084175250681135	1.32146303	1.472571332	alphabet			Austronesian				4.083148267646498	1.1145656458525142	1.324883226	1.474802862	bible
moa_latn																	moa	latn	1.2369175584774104	4.445030563	1.545273334	1.908959795	1.2371728614545003	4.445197435873518	1.55578426	1.922440031	alphabet				39.0			4.445030563	1.2369175584774104	1.545273334	1.908959795	bible
mop_latn																	mop	latn	1.0250751219000376	4.304610121536666	1.570447435	1.607791822	1.0266841794309651	4.302342045556669	1.646697006	1.68858765	alphabet			Mayan				4.304610121536666	1.0250751219000376	1.570447435	1.607791822	bible
mos_latn	1.1412929250293602	1.048850303724946	1.108492892671955	4.710046399546372	4.683664500794179	4.637874942059082	4.566051872138679	0.9434201048128548	1.0206030017374754	1.0828072933297308	0.9434201048128548	1.0206030017374754	1.0828072933297308	0.9434201048128548	1.0206030017374754	1.0828072933297308	mos	latn									alphabet			Niger-Congo	43.0			4.710046399546372	1.108492892671955	1.048850303724946	1.1412929250293602	nllb
mox_latn																	mox	latn	1.0566929965470775	4.148106758	1.343470868	1.417841878	1.0561434717104428	4.148942345633921	1.328860194	1.401765136	alphabet							4.148106758	1.0566929965470775	1.343470868	1.417841878	bible
moz_latn																	moz	latn	1.0951862443173486	4.462947945150433	1.248452365	1.365559644	1.0974747380761858	4.455630434244803	1.296200109	1.420821856	alphabet	1.014056855662007	2.8945800531472523	Afro-Asiatic		1.184999069	1.20165643	4.462947945150433	1.0951862443173486	1.248452365	1.365559644	bible
mpm_latn																	mpm	latn	1.1060116475378217	4.118957471575549	1.4653776	1.618676145	1.1069202422990956	4.116982049840782	1.464067475	1.618640733	alphabet			Oto-Manguean				4.118957471575549	1.1060116475378217	1.4653776	1.618676145	bible
mpp_latn																	mpp	latn	1.013225512765269	4.304706434404739	1.364946665	1.381250714	1.0129192827648623	4.292636712600154	1.421461422	1.438079712	alphabet							4.304706434404739	1.013225512765269	1.364946665	1.381250714	bible
mps_latn																	mps	latn	1.0188097281461932	4.0939267633313134	1.773320945	1.804393042	1.0178855257247503	4.064412133501806	1.861576561	1.892574063	alphabet			Teberan-Pawaian	23.0			4.0939267633313134	1.0188097281461932	1.773320945	1.804393042	bible
mpt_latn																	mpt	latn	1.0002801340866527	3.9103961590050966	1.454170548	1.452739366	1.0002877801359762	3.916159367833056	1.564604573	1.563157007	alphabet			Trans-New Guinea	25.0			3.9103961590050966	1.0002801340866527	1.454170548	1.452739366	bible
mpu_latn																	mpu	latn									alphabet	1.000656922318936	2.8530157246978085		20.0	1.133258887	1.13400335					
mpx_latn																	mpx	latn	1.0137475034283403	4.077236059595004	1.206578679	1.221620077	1.0128797999520434	4.087519234746601	1.173616248	1.187290701	alphabet							4.077236059595004	1.0137475034283403	1.206578679	1.221620077	bible
mqb_latn																	mqb	latn	1.0749989435395002	4.214570037728676	1.408060747	1.511750589	1.075012847	4.2198977154310935	1.392572283	1.495217751	alphabet				45.0			4.214570037728676	1.0749989435395002	1.408060747	1.511750589	bible
